student_id,grade,track,city_tier,parent_involvement,plan_type,monthly_fee_try,enrollment_date,tenure_months,program_adherence_rate,weekly_study_hours_planned,weekly_study_hours_actual,mentor_contact_freq_per_month,days_since_last_contact,message_response_time_hours,late_response_count_30d,trial_exam_count_total,trial_exam_avg_net,trial_exam_score_trend,missed_trial_exam_count,payment_delay_days_avg,support_ticket_count_90d,satisfaction_survey_score,days_to_next_exam,churn,weekly_study_hours_actual_missing,satisfaction_missing
STU100507,Mezun,Sayısal,Tier 1 (Büyükşehir),Düşük,Yıllık,17265.0,2026-07-04,1.7,0.643,11.6,6.6,5.6,3,29.9,2,3,32.3,2.35,3,0.8,1,4.3,303,0,0,0
STU100856,12. Sınıf,Dil,Tier 1 (Büyükşehir),Orta,Aylık,1723.0,2026-07-01,1.8,0.768,15.2,11.1,3.6,17,8.0,3,4,57.0,-0.6,3,0.4,2,3.1,298,0,0,0
STU100503,12. Sınıf,Sayısal,Tier 2,Düşük,Aylık,1850.0,2026-06-22,2.1,0.246,8.5,2.5,4.0,23,3.3,0,5,59.2,-0.24,5,2.5,2,1.7,303,0,0,0
STU103287,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Yüksek,Yıllık,17041.0,2026-05-04,3.7,0.666,6.7,4.8,4.0,27,5.3,2,7,22.6,2.56,1,1.0,1,3.6,299,0,0,1
STU102762,11. Sınıf,Sayısal,Tier 2,Orta,3 Aylık,4916.0,2026-06-09,2.5,0.753,13.3,10.0,5.6,3,28.4,3,6,69.2,2.11,4,2.0,1,3.6,664,0,0,0
STU101087,Mezun,Sözel,Tier 3,Düşük,Aylık,1833.0,2025-07-19,13.2,0.813,10.5,10.5,3.6,5,36.0,1,27,44.6,6.29,4,1.3,1,4.2,303,0,0,0
STU102716,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Düşük,Aylık,1592.0,2025-12-24,8.0,0.806,13.8,10.0,3.5,16,23.3,0,13,54.6,0.46,1,0.5,1,4.1,299,0,0,0
STU100100,Mezun,Sayısal,Tier 2,Yüksek,Aylık,1792.0,2026-04-16,4.3,0.875,13.0,9.8,5.5,10,3.8,2,6,50.1,0.86,3,2.1,0,5.0,299,0,0,0
STU101818,12. Sınıf,Sayısal,Tier 3,Orta,3 Aylık,5458.0,2026-06-15,2.3,0.512,13.8,8.4,5.4,7,3.5,4,4,65.7,0.42,0,2.6,1,3.5,298,0,0,1
STU101733,11. Sınıf,Sayısal,Tier 1 (Büyükşehir),Yüksek,3 Aylık,4864.0,2025-12-06,8.6,0.802,14.5,10.2,3.2,26,27.7,0,17,56.4,-0.43,2,5.1,2,3.5,667,0,0,1
STU101256,Mezun,Sayısal,Tier 1 (Büyükşehir),Düşük,3 Aylık,4946.0,2026-05-16,3.3,0.637,6.0,4.4,5.4,4,21.7,3,7,75.5,2.99,0,0.4,1,2.7,298,0,0,0
STU100467,Mezun,Sayısal,Tier 2,Orta,Aylık,1727.0,2026-06-19,2.2,0.547,8.3,3.7,4.2,2,10.5,0,4,19.9,-0.87,0,20.8,1,2.7,298,1,0,0
STU101520,12. Sınıf,Sözel,Tier 1 (Büyükşehir),Orta,3 Aylık,4867.0,2026-05-04,3.7,0.801,18.7,14.9,3.8,31,52.0,5,7,66.0,2.48,0,0.5,2,3.5,297,0,0,1
STU102666,Mezun,Eşit Ağırlık,Tier 2,Orta,Yıllık,17688.0,2025-04-06,16.6,0.853,11.2,10.3,3.7,8,18.9,1,28,41.7,-1.47,0,20.3,1,3.4,297,0,0,0
STU100835,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Orta,Aylık,1794.0,2026-03-10,5.5,0.99,9.6,9.5,4.4,2,16.0,1,10,50.3,4.84,3,5.0,4,4.6,300,0,0,0
STU100040,12. Sınıf,Sözel,Tier 3,Orta,3 Aylık,4622.0,2026-05-10,3.5,0.537,17.2,7.6,5.8,25,13.6,1,8,59.5,-0.71,1,0.8,0,3.9,298,1,0,0
STU100214,12. Sınıf,Sözel,Tier 2,Orta,Yıllık,17238.0,2025-09-08,11.5,0.676,10.7,9.5,4.5,14,16.1,2,18,21.2,1.74,0,9.4,1,4.2,299,0,0,0
STU102580,11. Sınıf,Sayısal,Tier 1 (Büyükşehir),Orta,3 Aylık,4901.0,2025-11-20,9.1,0.585,11.8,7.9,4.8,5,9.1,4,22,40.1,0.92,1,4.1,0,1.4,668,0,0,0
STU101285,Mezun,Sözel,Tier 2,Yüksek,Aylık,1919.0,2026-07-13,1.4,0.879,8.2,5.4,6.0,13,18.7,0,3,57.6,0.81,1,4.7,0,3.6,298,0,0,1
STU103098,11. Sınıf,Sayısal,Tier 3,Orta,Aylık,1713.0,2025-12-18,8.2,0.536,15.9,6.8,5.4,11,9.3,2,21,68.3,0.04,2,4.5,2,3.4,666,0,0,0
STU100330,12. Sınıf,Eşit Ağırlık,Tier 2,Orta,Aylık,1708.0,2026-08-09,0.5,0.884,12.0,10.3,5.4,14,6.3,1,1,48.0,-1.35,0,2.2,1,3.4,300,0,0,0
STU101795,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,3 Aylık,5540.0,2026-07-16,1.3,0.646,16.4,10.7,5.8,5,4.6,5,4,53.3,-0.19,1,0.1,2,3.2,301,0,0,0
STU100332,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Düşük,Aylık,1805.0,2026-03-16,5.3,0.533,20.2,9.8,4.2,14,11.7,0,15,55.8,0.87,1,1.1,1,2.8,297,0,0,0
STU100623,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Yüksek,Aylık,1758.0,2025-07-22,13.1,0.73,16.0,11.0,6.8,11,17.2,4,24,51.1,-0.17,0,2.1,1,3.6,300,1,0,1
STU102800,Mezun,Sayısal,Tier 2,Orta,Aylık,1820.0,2025-08-15,12.3,0.356,12.9,3.9,4.1,2,39.3,3,24,33.6,1.97,1,4.8,1,3.8,299,1,0,0
STU101830,12. Sınıf,Sözel,Tier 2,Düşük,Aylık,1765.0,2026-05-01,3.8,0.586,10.0,6.3,5.2,24,6.2,2,10,33.4,0.36,1,4.2,0,2.3,302,1,0,0
STU103438,11. Sınıf,Sayısal,Tier 2,Yüksek,Yıllık,15362.0,2026-06-25,2.0,0.579,17.7,9.5,4.0,1,16.6,2,4,55.9,-1.27,2,2.6,1,3.9,664,0,0,0
STU102497,11. Sınıf,Sözel,Tier 1 (Büyükşehir),Düşük,Aylık,1716.0,2026-07-04,1.7,0.464,12.2,4.7,5.4,5,40.8,2,3,61.9,-1.53,1,10.3,0,2.7,668,0,0,0
STU100402,Mezun,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,Aylık,1827.0,2026-06-22,2.1,0.686,12.8,10.5,1.4,6,25.4,5,3,47.5,1.18,0,4.0,1,1.6,297,0,0,0
STU100759,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Yüksek,3 Aylık,4907.0,2026-02-08,6.5,0.99,12.5,14.374999999999998,4.1,3,10.4,0,9,43.4,1.37,0,2.9,1,3.5,299,0,0,1
STU103407,11. Sınıf,Sözel,Tier 1 (Büyükşehir),Düşük,3 Aylık,5150.0,2026-01-02,7.7,0.83,11.5,10.0,4.9,6,26.4,3,17,23.8,-0.82,1,3.0,1,2.6,664,0,0,0
STU103436,12. Sınıf,Sözel,Tier 2,Düşük,Aylık,1790.0,2026-04-22,4.1,0.545,16.2,9.1,3.8,11,17.6,1,9,49.8,0.78,5,0.2,4,4.2,301,0,0,0
STU102024,12. Sınıf,Sayısal,Tier 3,Düşük,3 Aylık,4982.0,2025-11-27,8.9,0.65,11.6,7.7,3.8,2,10.2,3,19,33.2,-2.49,3,8.2,1,3.5,297,0,0,1
STU100982,12. Sınıf,Sözel,Tier 1 (Büyükşehir),Orta,Yıllık,16922.0,2026-05-28,2.9,0.742,16.1,12.6,4.6,4,8.8,1,4,55.9,0.16,3,1.6,2,2.8,301,0,0,0
STU103260,11. Sınıf,Sayısal,Tier 2,Yüksek,Yıllık,15025.0,2026-01-20,7.1,0.814,11.5,9.3,5.1,13,18.8,0,14,40.0,-1.11,0,1.3,1,3.5,666,0,0,0
STU102670,12. Sınıf,Dil,Tier 2,Orta,Aylık,1653.0,2026-07-07,1.6,0.548,13.2,6.8,4.7,3,41.2,2,3,51.6,4.04,2,2.2,1,3.6,297,0,0,1
STU100329,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Düşük,Aylık,1724.0,2026-04-19,4.2,0.792,14.9,9.4,4.6,27,16.8,4,9,54.9,-0.24,2,8.8,1,5.0,302,0,0,0
STU100627,11. Sınıf,Eşit Ağırlık,Tier 2,Orta,Yıllık,16576.0,2025-11-30,8.8,0.515,13.6,8.0,3.5,1,27.9,0,22,52.3,-2.19,3,0.1,1,3.6,666,1,0,1
STU102012,11. Sınıf,Eşit Ağırlık,Tier 3,Düşük,Yıllık,16883.0,2026-06-09,2.5,0.803,11.3,9.7,6.4,0,5.8,2,4,31.9,-0.01,2,0.5,0,3.9,664,0,0,0
STU102820,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Orta,Yıllık,16554.0,2026-06-06,2.6,0.709,16.3,10.2,5.3,4,6.2,3,5,56.5,-0.15,1,3.9,0,3.9,300,0,0,0
STU102587,11. Sınıf,Sayısal,Tier 1 (Büyükşehir),Yüksek,3 Aylık,5143.0,2025-10-24,10.0,0.748,13.3,10.0,4.6,25,17.2,4,19,66.5,5.38,1,4.4,0,5.0,666,1,0,0
STU100320,Mezun,Sözel,Tier 1 (Büyükşehir),Düşük,Aylık,1847.0,2026-05-01,3.8,0.516,8.9,3.7,3.0,1,34.0,1,8,43.4,-2.16,2,2.0,0,3.6,299,1,0,1
STU101242,12. Sınıf,Sözel,Tier 1 (Büyükşehir),Orta,Yıllık,16783.0,2025-12-15,8.3,0.56,15.1,9.9,4.9,11,14.1,3,17,45.9,-1.13,1,2.2,1,2.2,302,0,0,0
STU102922,11. Sınıf,Eşit Ağırlık,Tier 2,Düşük,3 Aylık,4654.0,2026-01-11,7.4,0.657,15.8,9.0,3.2,8,14.0,2,12,24.3,-2.81,1,0.2,0,2.9,664,0,0,0
STU101799,12. Sınıf,Sayısal,Tier 2,Orta,Aylık,1884.0,2026-02-14,6.3,0.654,15.9,12.0,4.5,7,32.2,1,12,57.0,-1.88,1,1.0,1,3.9,301,0,0,0
STU100110,12. Sınıf,Eşit Ağırlık,Tier 2,Orta,Yıllık,16697.0,2025-11-02,9.7,0.509,16.8,9.7,3.2,38,20.1,1,25,50.4,-4.45,1,5.9,2,3.4,302,1,0,0
STU102376,Mezun,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,Yıllık,18579.0,2026-06-22,2.1,0.634,17.1,9.4,4.6,4,21.3,1,4,48.5,1.51,1,2.9,4,4.5,300,0,0,0
STU101245,11. Sınıf,Sayısal,Tier 1 (Büyükşehir),Düşük,Aylık,1791.0,2026-04-19,4.2,0.568,11.6,6.6,2.3,5,26.5,7,10,34.4,-2.68,2,2.7,1,3.6,667,0,0,1
STU102758,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Yüksek,Aylık,1761.0,2025-11-30,8.8,0.622,12.1,8.4,4.1,0,14.8,0,17,49.1,2.45,2,0.8,3,4.0,299,0,0,0
STU101266,11. Sınıf,Eşit Ağırlık,Tier 3,Yüksek,Yıllık,16133.0,2026-04-19,4.2,0.74,12.3,10.4,1.5,8,53.0,1,7,25.9,-2.47,3,4.2,1,4.1,668,1,0,0
STU103383,12. Sınıf,Sözel,Tier 2,Yüksek,Yıllık,16228.0,2026-07-25,1.0,0.571,10.7,5.8,5.3,15,14.4,2,2,58.0,-1.99,2,5.7,0,3.6,302,0,0,1
STU102200,11. Sınıf,Sözel,Tier 1 (Büyükşehir),Orta,Aylık,1857.0,2026-07-13,1.4,0.602,6.0,3.5,3.9,7,20.5,0,3,49.7,0.79,0,4.1,0,3.6,662,0,0,1
STU101151,Mezun,Sözel,Tier 1 (Büyükşehir),Orta,3 Aylık,5159.0,2026-05-10,3.5,0.645,16.3,13.0,3.5,6,0.5,1,7,43.6,0.27,0,0.5,2,3.9,297,0,0,0
STU101332,12. Sınıf,Eşit Ağırlık,Tier 2,Orta,Aylık,2174.0,2025-05-13,15.4,0.659,12.3,8.1,3.2,13,16.1,2,35,57.8,3.72,1,0.3,0,3.6,300,0,0,1
STU103403,Mezun,Sayısal,Tier 1 (Büyükşehir),Orta,3 Aylık,4897.0,2025-12-09,8.5,0.794,11.7,10.3,5.8,28,22.1,2,18,47.8,-0.49,1,7.0,2,3.5,297,1,0,1
STU102563,12. Sınıf,Sayısal,Tier 2,Orta,3 Aylık,4517.0,2025-09-02,11.7,0.719,15.9,10.2,3.6,17,9.0,1,27,48.2,1.42,3,3.3,2,3.3,299,0,0,0
STU101390,Mezun,Sayısal,Tier 2,Orta,3 Aylık,4602.0,2026-03-10,5.5,0.874,12.4,9.0,4.2,17,15.9,4,9,46.1,-3.69,0,1.7,2,5.0,298,0,1,0
STU103305,11. Sınıf,Sözel,Tier 1 (Büyükşehir),Orta,3 Aylık,4991.0,2026-03-13,5.4,0.804,19.2,12.6,4.7,4,40.6,1,10,30.3,1.42,1,0.7,2,3.6,662,0,0,0
STU102874,11. Sınıf,Sayısal,Tier 1 (Büyükşehir),Düşük,Aylık,1855.0,2025-06-12,14.4,0.74,11.6,8.4,4.8,37,22.1,2,21,42.8,-0.15,2,8.9,5,4.7,665,0,0,0
STU100324,Mezun,Eşit Ağırlık,Tier 1 (Büyükşehir),Yüksek,3 Aylık,5089.0,2026-04-03,4.7,0.614,14.4,11.5,3.0,10,24.2,0,6,56.8,2.61,0,0.4,3,3.2,300,1,0,0
STU101188,11. Sınıf,Sözel,Tier 2,Düşük,3 Aylık,5116.0,2026-08-09,0.5,0.76,18.1,14.3,3.4,18,8.8,2,1,50.2,-0.12,1,0.6,4,3.5,662,0,0,1
STU103273,12. Sınıf,Dil,Tier 1 (Büyükşehir),Orta,Aylık,1830.0,2026-04-06,4.6,0.411,7.4,3.3,3.7,12,5.0,0,7,44.4,1.87,3,7.8,2,3.1,299,1,0,0
STU103396,11. Sınıf,Sözel,Tier 1 (Büyükşehir),Düşük,Aylık,1883.0,2026-03-22,5.1,0.382,11.4,3.4,4.4,22,59.4,1,11,59.3,-2.54,1,3.5,1,3.0,668,1,0,0
STU101710,Mezun,Eşit Ağırlık,Tier 3,Orta,3 Aylık,5055.0,2025-11-30,8.8,0.647,12.1,8.1,2.5,2,21.1,2,16,50.8,0.68,0,5.6,2,4.1,300,0,0,0
STU103392,Mezun,Sayısal,Tier 2,Düşük,3 Aylık,4985.0,2026-06-09,2.5,0.341,9.7,3.0,3.5,3,9.7,1,3,59.1,0.55,2,13.6,0,3.3,298,1,0,0
STU101515,11. Sınıf,Sayısal,Tier 1 (Büyükşehir),Yüksek,3 Aylık,4750.0,2026-01-02,7.7,0.447,15.8,7.0,3.1,37,16.5,2,20,33.4,1.79,0,0.4,2,3.5,663,0,0,1
STU100793,11. Sınıf,Eşit Ağırlık,Tier 2,Yüksek,Aylık,1674.0,2026-06-22,2.1,0.767,17.1,13.8,3.8,1,15.5,1,5,90.0,3.79,1,0.6,1,3.8,666,0,0,0
STU100029,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Yüksek,Yıllık,17878.0,2026-03-16,5.3,0.895,14.7,12.5,2.9,3,29.6,2,9,61.6,1.22,0,0.5,0,2.1,302,0,0,0
STU100945,11. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Düşük,Aylık,1709.0,2026-06-22,2.1,0.559,18.2,8.8,3.0,18,42.2,4,4,29.8,2.23,1,3.0,0,3.5,668,0,0,0
STU103321,12. Sınıf,Dil,Tier 2,Orta,3 Aylık,4761.0,2025-02-23,18.0,0.32,12.2,4.0,3.9,29,16.4,2,29,43.8,-2.08,2,4.2,0,3.5,300,1,0,0
STU103062,11. Sınıf,Sayısal,Tier 1 (Büyükşehir),Yüksek,Yıllık,16520.0,2026-03-13,5.4,0.776,12.9,9.0,5.4,1,13.0,2,14,72.1,1.3,0,0.9,0,5.0,667,0,0,0
STU102038,12. Sınıf,Sayısal,Tier 2,Yüksek,Aylık,1646.0,2025-10-21,10.1,0.876,15.5,14.4,5.7,8,6.8,3,20,51.4,-1.87,2,3.7,1,5.0,302,0,0,0
STU101782,11. Sınıf,Dil,Tier 1 (Büyükşehir),Yüksek,Yıllık,17016.0,2026-01-11,7.4,0.771,12.6,9.9,5.4,16,2.3,3,17,67.5,-3.82,2,19.6,2,1.9,667,1,0,0
STU102836,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,Aylık,1833.0,2025-09-27,10.9,0.949,17.9,17.3,4.2,6,10.4,1,25,43.4,0.94,0,6.2,1,3.6,302,0,0,1
STU102435,Mezun,Eşit Ağırlık,Tier 1 (Büyükşehir),Yüksek,3 Aylık,4654.0,2026-07-28,0.9,0.685,9.4,7.1,5.9,25,5.9,2,2,64.3,3.12,2,8.5,2,3.8,298,0,0,0
STU101413,Mezun,Dil,Tier 2,Yüksek,Aylık,1779.0,2026-04-19,4.2,0.208,14.3,2.5,3.6,2,15.0,2,8,72.7,-3.11,2,0.6,1,3.9,299,0,0,0
STU103152,12. Sınıf,Eşit Ağırlık,Tier 2,Yüksek,Aylık,1874.0,2026-05-01,3.8,0.431,10.2,3.8,3.8,15,11.9,3,8,56.0,-1.94,1,11.2,1,3.5,298,0,0,0
STU101056,Mezun,Sözel,Tier 2,Yüksek,3 Aylık,4943.0,2026-05-28,2.9,0.834,16.1,14.9,2.3,29,26.2,2,6,37.7,1.03,0,11.1,0,3.5,298,1,0,1
STU102418,11. Sınıf,Sözel,Tier 2,Yüksek,3 Aylık,4758.0,2025-11-20,9.1,0.786,12.7,10.2,4.7,10,4.5,2,23,61.5,3.78,3,2.0,1,4.6,667,0,0,0
STU100062,12. Sınıf,Sözel,Tier 2,Orta,Aylık,1836.0,2026-05-13,3.4,0.443,15.1,9.0,4.2,12,11.5,1,7,61.5,-0.31,1,3.0,0,4.2,297,0,1,0
STU100708,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Düşük,Aylık,1877.0,2026-01-08,7.5,0.482,14.1,7.4,2.1,3,56.1,4,13,17.0,-2.58,3,4.7,4,4.1,301,1,0,0
STU101923,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Orta,Aylık,1626.0,2025-12-21,8.1,0.99,14.5,12.3,5.1,2,15.4,0,16,31.8,1.66,2,1.3,1,3.4,303,1,0,0
STU102738,12. Sınıf,Sözel,Tier 1 (Büyükşehir),Düşük,3 Aylık,5166.0,2026-06-22,2.1,0.64,20.8,14.0,4.4,10,22.9,5,4,58.9,1.77,2,7.5,2,4.4,298,0,0,0
STU103465,Mezun,Eşit Ağırlık,Tier 3,Yüksek,Yıllık,17860.0,2025-11-20,9.1,0.598,10.4,9.2,2.7,3,24.6,4,20,64.3,-1.11,1,6.1,1,3.6,302,1,1,1
STU102127,12. Sınıf,Sözel,Tier 1 (Büyükşehir),Düşük,3 Aylık,4794.0,2025-10-24,10.0,0.511,13.5,7.1,5.0,7,6.7,3,14,51.0,-0.61,1,2.3,0,3.5,298,0,0,1
STU101539,12. Sınıf,Sözel,Tier 3,Düşük,Aylık,1915.0,2026-07-22,1.1,0.651,9.8,5.4,4.4,3,7.7,1,2,49.2,-1.54,1,1.9,1,3.4,297,0,0,0
STU103138,Mezun,Sözel,Tier 1 (Büyükşehir),Düşük,Aylık,1704.0,2026-04-06,4.6,0.717,16.5,11.9,2.6,39,15.7,2,9,58.6,-2.68,1,1.2,2,4.6,302,1,0,0
STU102869,11. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Düşük,Yıllık,16923.0,2026-06-12,2.4,0.631,14.2,11.5,5.4,5,4.6,4,4,39.8,-2.2,1,0.3,2,3.6,666,0,0,1
STU100126,12. Sınıf,Sözel,Tier 3,Yüksek,Aylık,1971.0,2026-05-22,3.1,0.643,11.8,7.4,4.0,9,8.0,2,7,45.7,-1.44,0,0.6,2,3.1,300,0,0,0
STU101658,12. Sınıf,Eşit Ağırlık,Tier 2,Orta,3 Aylık,4924.0,2026-06-06,2.6,0.503,15.4,8.1,6.0,3,20.0,3,5,69.6,-0.29,1,2.0,1,2.9,300,0,0,0
STU101507,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,Aylık,1741.0,2026-08-09,0.5,0.883,14.7,12.7,5.0,8,3.3,2,1,38.9,-1.79,0,5.7,1,2.4,299,0,0,0
STU100238,11. Sınıf,Sözel,Tier 2,Yüksek,3 Aylık,4778.0,2026-05-16,3.3,0.778,19.6,14.3,2.5,39,12.2,1,6,40.2,-1.2,2,7.7,0,4.4,666,1,0,0
STU101913,12. Sınıf,Sayısal,Tier 3,Yüksek,Aylık,1880.0,2026-05-04,3.7,0.841,10.7,9.5,5.1,2,17.5,4,7,67.0,1.03,5,8.5,2,2.5,297,0,0,0
STU103220,11. Sınıf,Sayısal,Tier 3,Yüksek,Yıllık,16157.0,2026-03-28,4.9,0.527,9.6,5.3,5.4,35,40.1,4,11,65.9,1.1,1,1.0,2,2.3,662,0,0,0
STU100939,11. Sınıf,Sayısal,Tier 2,Yüksek,3 Aylık,4888.0,2026-04-16,4.3,0.584,12.8,6.3,3.6,15,17.5,3,11,49.6,-0.92,1,6.1,0,2.2,665,0,0,0
STU100656,Mezun,Sözel,Tier 1 (Büyükşehir),Orta,3 Aylık,5039.0,2025-08-12,12.4,0.599,16.3,8.6,4.6,35,28.8,2,28,67.8,1.88,4,4.6,1,4.2,297,0,0,0
STU102821,12. Sınıf,Sayısal,Tier 3,Orta,Yıllık,17976.0,2026-02-11,6.4,0.727,13.0,9.5,4.0,7,7.8,3,14,64.1,-1.65,2,0.7,1,3.6,302,0,0,1
STU100986,12. Sınıf,Sözel,Tier 1 (Büyükşehir),Düşük,Yıllık,16552.0,2026-05-10,3.5,0.34,12.8,3.8,9.7,5,16.3,2,6,61.3,1.6,0,0.6,1,3.9,301,0,0,0
STU102004,11. Sınıf,Sözel,Tier 2,Orta,Aylık,1802.0,2026-02-08,6.5,0.883,12.7,12.3,7.4,6,2.7,1,14,48.8,2.9,0,0.3,0,4.2,667,0,0,0
STU102675,12. Sınıf,Dil,Tier 1 (Büyükşehir),Orta,Aylık,1797.0,2026-05-13,3.4,0.57,13.5,6.1,3.7,7,4.1,5,9,49.4,-0.83,2,0.0,0,3.6,302,0,0,1
STU100946,12. Sınıf,Sayısal,Tier 3,Yüksek,Yıllık,15831.0,2025-12-30,7.8,0.51,16.4,8.0,5.5,9,3.4,3,21,45.5,0.41,1,0.7,2,4.1,298,0,0,0
STU102530,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Orta,3 Aylık,4881.0,2026-05-10,3.5,0.628,18.2,10.7,5.5,4,15.5,3,5,23.1,1.75,0,5.2,1,3.5,298,0,0,1
STU100011,Mezun,Eşit Ağırlık,Tier 1 (Büyükşehir),Yüksek,Yıllık,16289.0,2025-07-16,13.3,0.652,15.2,10.7,3.8,15,21.0,2,24,69.1,-0.05,2,1.7,2,3.2,303,0,0,0
STU100978,12. Sınıf,Sözel,Tier 2,Düşük,Yıllık,16546.0,2026-01-11,7.4,0.501,14.7,5.8,5.5,0,25.0,0,19,44.2,-2.99,3,3.8,1,3.6,301,0,0,1
STU102535,12. Sınıf,Sözel,Tier 2,Orta,Aylık,1842.0,2025-07-19,13.2,0.685,14.2,11.2,5.8,29,8.0,1,25,60.3,-1.61,2,3.1,3,3.8,301,0,0,0
STU100957,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Düşük,Aylık,1706.0,2026-07-01,1.8,0.862,12.7,12.9,4.5,19,24.9,3,3,67.7,1.86,0,1.4,0,3.6,299,1,0,1
STU101377,Mezun,Eşit Ağırlık,Tier 2,Orta,Yıllık,17777.0,2026-05-10,3.5,0.763,20.2,13.1,5.7,18,28.0,3,7,64.2,1.59,2,3.3,0,4.3,298,0,0,0
STU100887,11. Sınıf,Sayısal,Tier 2,Düşük,Aylık,1752.0,2026-03-13,5.4,0.714,12.0,7.0,4.4,9,11.0,1,14,69.2,2.11,1,0.0,0,2.2,663,0,0,0
STU103418,11. Sınıf,Sayısal,Tier 2,Orta,Aylık,1938.0,2025-12-30,7.8,0.875,16.3,11.8,5.4,1,3.8,2,18,64.8,-1.16,1,5.1,2,3.3,662,0,0,0
STU101406,Mezun,Sözel,Tier 1 (Büyükşehir),Orta,Aylık,1986.0,2026-02-05,6.6,0.99,13.2,12.5,3.7,30,43.4,2,15,50.6,5.31,4,3.4,0,3.6,298,0,0,1
STU101231,12. Sınıf,Sözel,Tier 1 (Büyükşehir),Orta,Aylık,1890.0,2025-02-23,18.0,0.682,6.0,4.0,4.5,4,29.9,1,36,50.9,-0.03,1,22.3,1,5.0,300,0,0,0
STU101642,12. Sınıf,Sayısal,Tier 2,Orta,Aylık,1728.0,2026-03-10,5.5,0.479,15.8,7.4,5.8,2,8.3,1,12,61.6,1.57,1,0.9,1,3.7,300,0,0,0
STU101101,12. Sınıf,Sözel,Tier 2,Orta,Aylık,1690.0,2026-05-10,3.5,0.923,19.7,20.4,4.0,22,23.3,1,7,51.9,3.14,1,1.8,3,3.4,298,0,0,0
STU102027,12. Sınıf,Sayısal,Tier 3,Orta,Yıllık,15025.0,2026-06-22,2.1,0.4,18.1,8.4,3.2,31,46.6,1,4,31.7,6.46,2,2.8,2,3.3,298,0,0,0
STU101701,Mezun,Sayısal,Tier 1 (Büyükşehir),Yüksek,3 Aylık,5601.0,2026-07-19,1.2,0.701,15.5,9.8,5.8,31,18.1,2,2,43.2,-1.62,2,0.7,0,3.7,299,0,0,0
STU102115,Mezun,Sayısal,Tier 2,Yüksek,Yıllık,17249.0,2026-03-10,5.5,0.568,13.9,8.1,6.3,5,11.8,3,13,90.0,1.02,0,4.9,0,4.0,298,0,0,0
STU102952,11. Sınıf,Eşit Ağırlık,Tier 2,Orta,Yıllık,16081.0,2026-04-06,4.6,0.604,6.0,3.0,3.4,22,9.5,4,12,53.8,2.43,1,3.6,1,2.7,662,1,0,0
STU103228,12. Sınıf,Sözel,Tier 2,Orta,Aylık,1885.0,2026-02-02,6.7,0.29,15.4,4.7,3.4,5,19.4,3,17,58.5,1.12,1,1.5,4,3.6,302,1,0,1
STU100170,12. Sınıf,Sayısal,Tier 3,Düşük,3 Aylık,4928.0,2026-07-31,0.8,0.47,15.7,7.9,2.6,10,22.6,1,1,40.6,-5.05,1,0.2,0,2.2,302,1,0,0
STU101459,12. Sınıf,Eşit Ağırlık,Tier 3,Orta,3 Aylık,4740.0,2025-05-31,14.8,0.814,7.7,5.1,4.6,6,21.3,0,28,51.7,0.29,1,8.5,0,3.0,300,0,0,0
STU102364,12. Sınıf,Eşit Ağırlık,Tier 2,Orta,3 Aylık,4709.0,2026-06-06,2.6,0.519,15.4,7.3,4.7,34,6.7,3,5,37.9,2.31,1,10.5,4,3.0,299,1,0,0
STU100030,12. Sınıf,Sayısal,Tier 3,Düşük,Aylık,1844.0,2026-06-22,2.1,0.639,14.0,10.0,4.1,18,8.6,2,5,36.6,3.27,4,0.1,1,3.6,298,1,0,1
STU100499,12. Sınıf,Sayısal,Tier 2,Orta,Aylık,1861.0,2026-04-03,4.7,0.821,12.0,8.4,3.9,6,20.9,0,11,43.6,4.4,2,8.6,0,3.6,300,0,0,0
STU102882,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Yüksek,3 Aylık,5022.0,2026-04-22,4.1,0.736,12.4,8.1,3.3,6,12.6,1,9,76.6,2.78,0,15.9,3,4.1,299,0,0,0
